total_return,sharpe_ratio,max_drawdown,win_rate,profit_factor,portfolio,symbol,strategy,params
99.65603672081997,0.7258533895160308,26.17608578143644,58.333333333333336,2.652909775771952,"Portfolio(**Config({
    ""wrapper"": ""<vectorbt.base.array_wrapper.ArrayWrapper object at 0x0000020F39586690> of shape (1559,)"",
    ""close"": ""<pandas.core.series.Series object at 0x0000020F3BCFB250> of shape (1559,)"",
    ""order_records"": ""<numpy.ndarray object at 0x0000020F3BCF3870> of shape (13,)"",
    ""log_records"": ""<numpy.ndarray object at 0x0000020F3BCF3690> of shape (0,)"",
    ""init_cash"": ""<numpy.ndarray object at 0x0000020F3BCF3210> of shape (1,)"",
    ""cash_sharing"": false,
    ""call_seq"": null,
    ""fillna_close"": null,
    ""trades_type"": null
}))",QQQ,ema_crossover,"{'fast_period': 12, 'slow_period': 100}"
4.7187599431770355,0.17910467323820328,26.441807527157323,30.434782608695656,1.0341142011483606,"Portfolio(**Config({
    ""wrapper"": ""<vectorbt.base.array_wrapper.ArrayWrapper object at 0x0000020F39586A50> of shape (1559,)"",
    ""close"": ""<pandas.core.series.Series object at 0x0000020F3BD65F50> of shape (1559,)"",
    ""order_records"": ""<numpy.ndarray object at 0x0000020F3BD78630> of shape (47,)"",
    ""log_records"": ""<numpy.ndarray object at 0x0000020F3BD782D0> of shape (0,)"",
    ""init_cash"": ""<numpy.ndarray object at 0x0000020F3BD78330> of shape (1,)"",
    ""cash_sharing"": false,
    ""call_seq"": null,
    ""fillna_close"": null,
    ""trades_type"": null
}))",QQQ,ema_crossover,"{'fast_period': 15, 'slow_period': 20}"
-11.68678096600689,0.037930830718317904,42.137568727219495,30.952380952380953,0.9094607431128137,"Portfolio(**Config({
    ""wrapper"": ""<vectorbt.base.array_wrapper.ArrayWrapper object at 0x0000020F39585490> of shape (1559,)"",
    ""close"": ""<pandas.core.series.Series object at 0x0000020F3BDDB5D0> of shape (1559,)"",
    ""order_records"": ""<numpy.ndarray object at 0x0000020F3BDF10B0> of shape (43,)"",
    ""log_records"": ""<numpy.ndarray object at 0x0000020F3BDF0ED0> of shape (0,)"",
    ""init_cash"": ""<numpy.ndarray object at 0x0000020F3BDF0A50> of shape (1,)"",
    ""cash_sharing"": false,
    ""call_seq"": null,
    ""fillna_close"": null,
    ""trades_type"": null
}))",QQQ,ema_crossover,"{'fast_period': 15, 'slow_period': 26}"
23.222104776636453,0.3147701552043826,40.71575165581971,40.0,1.1928397776966235,"Portfolio(**Config({
    ""wrapper"": ""<vectorbt.base.array_wrapper.ArrayWrapper object at 0x0000020F395859D0> of shape (1559,)"",
    ""close"": ""<pandas.core.series.Series object at 0x0000020F3BDF5B50> of shape (1559,)"",
    ""order_records"": ""<numpy.ndarray object at 0x0000020F3BE51830> of shape (31,)"",
    ""log_records"": ""<numpy.ndarray object at 0x0000020F3BE51650> of shape (0,)"",
    ""init_cash"": ""<numpy.ndarray object at 0x0000020F3BE511D0> of shape (1,)"",
    ""cash_sharing"": false,
    ""call_seq"": null,
    ""fillna_close"": null,
    ""trades_type"": null
}))",QQQ,ema_crossover,"{'fast_period': 15, 'slow_period': 50}"
129.1104994230554,0.844122407274205,23.81362279493154,60.0,3.84687150564216,"Portfolio(**Config({
    ""wrapper"": ""<vectorbt.base.array_wrapper.ArrayWrapper object at 0x0000020F39587D10> of shape (1559,)"",
    ""close"": ""<pandas.core.series.Series object at 0x0000020F3BEA8AD0> of shape (1559,)"",
    ""order_records"": ""<numpy.ndarray object at 0x0000020F3BEB22B0> of shape (11,)"",
    ""log_records"": ""<numpy.ndarray object at 0x0000020F3BEB20D0> of shape (0,)"",
    ""init_cash"": ""<numpy.ndarray object at 0x0000020F3BEB1C50> of shape (1,)"",
    ""cash_sharing"": false,
    ""call_seq"": null,
    ""fillna_close"": null,
    ""trades_type"": null
}))",QQQ,ema_crossover,"{'fast_period': 15, 'slow_period': 100}"
-189.30140518157626,-1.04929014015426,185.96607374640524,,,"Portfolio(**Config({
    ""wrapper"": ""<vectorbt.base.array_wrapper.ArrayWrapper object at 0x0000020F39587890> of shape (1559,)"",
    ""close"": ""<pandas.core.series.Series object at 0x0000020F3BEC3250> of shape (1559,)"",
    ""order_records"": ""<numpy.ndarray object at 0x0000020F3BF0B030> of shape (1,)"",
    ""log_records"": ""<numpy.ndarray object at 0x0000020F3BF0AD30> of shape (0,)"",
    ""init_cash"": ""<numpy.ndarray object at 0x0000020F3BF0AF70> of shape (1,)"",
    ""cash_sharing"": false,
    ""call_seq"": null,
    ""fillna_close"": null,
    ""trades_type"": null
}))",QQQ,vwap_breakout,{}
-80.68918954527425,-1.0636589845256026,81.37186327421779,36.310679611650485,0.6177676530374691,"Portfolio(**Config({
    ""wrapper"": ""<vectorbt.base.array_wrapper.ArrayWrapper object at 0x0000020F39585FD0> of shape (1559,)"",
    ""close"": ""<pandas.core.series.Series object at 0x0000020F3BF81550> of shape (1559,)"",
    ""order_records"": ""<numpy.ndarray object at 0x0000020F3BF77AB0> of shape (516,)"",
    ""log_records"": ""<numpy.ndarray object at 0x0000020F3BF778D0> of shape (0,)"",
    ""init_cash"": ""<numpy.ndarray object at 0x0000020F3BF77450> of shape (1,)"",
    ""cash_sharing"": false,
    ""call_seq"": null,
    ""fillna_close"": null,
    ""trades_type"": null
}))",QQQ,hull_trend,{'period': 9}
-93.19378462321481,-1.8690476733882493,93.61852531850803,31.552162849872772,0.4654498923244702,"Portfolio(**Config({
    ""wrapper"": ""<vectorbt.base.array_wrapper.ArrayWrapper object at 0x0000020F39586750> of shape (1559,)"",
    ""close"": ""<pandas.core.series.Series object at 0x0000020F3F0503D0> of shape (1559,)"",
    ""order_records"": ""<numpy.ndarray object at 0x0000020F3F060870> of shape (394,)"",
    ""log_records"": ""<numpy.ndarray object at 0x0000020F3F060690> of shape (0,)"",
    ""init_cash"": ""<numpy.ndarray object at 0x0000020F3F060210> of shape (1,)"",
    ""cash_sharing"": false,
    ""call_seq"": null,
    ""fillna_close"": null,
    ""trades_type"": null
}))",QQQ,hull_trend,{'period': 16}
-85.77920332380815,-1.3297953151791135,86.53091427352578,32.95128939828081,0.5347796789921428,"Portfolio(**Config({
    ""wrapper"": ""<vectorbt.base.array_wrapper.ArrayWrapper object at 0x0000020F37A2E8D0> of shape (1559,)"",
    ""close"": ""<pandas.core.series.Series object at 0x0000020F3F0B67D0> of shape (1559,)"",
    ""order_records"": ""<numpy.ndarray object at 0x0000020F3F0C8DB0> of shape (350,)"",
    ""log_records"": ""<numpy.ndarray object at 0x0000020F3F0C8BD0> of shape (0,)"",
    ""init_cash"": ""<numpy.ndarray object at 0x0000020F3F0C8750> of shape (1,)"",
    ""cash_sharing"": false,
    ""call_seq"": null,
    ""fillna_close"": null,
    ""trades_type"": null
}))",QQQ,hull_trend,{'period': 21}
-70.9410887664694,-0.8011022587880252,71.62773546118618,29.7029702970297,0.7063271499701357,"Portfolio(**Config({
    ""wrapper"": ""<vectorbt.base.array_wrapper.ArrayWrapper object at 0x0000020F37A2EED0> of shape (1559,)"",
    ""close"": ""<pandas.core.series.Series object at 0x0000020F3F12E2D0> of shape (1559,)"",
    ""order_records"": ""<numpy.ndarray object at 0x0000020F3F135B30> of shape (304,)"",
    ""log_records"": ""<numpy.ndarray object at 0x0000020F3F135950> of shape (0,)"",
    ""init_cash"": ""<numpy.ndarray object at 0x0000020F3F1354D0> of shape (1,)"",
    ""cash_sharing"": false,
    ""call_seq"": null,
    ""fillna_close"": null,
    ""trades_type"": null
}))",QQQ,hull_trend,{'period': 25}
-63.334469711055874,-0.6476912361255591,73.12106942939957,25.327510917030565,0.7500892526289978,"Portfolio(**Config({
    ""wrapper"": ""<vectorbt.base.array_wrapper.ArrayWrapper object at 0x0000020F37A2C890> of shape (1559,)"",
    ""close"": ""<pandas.core.series.Series object at 0x0000020F3F19AB50> of shape (1559,)"",
    ""order_records"": ""<numpy.ndarray object at 0x0000020F3F19E5B0> of shape (230,)"",
    ""log_records"": ""<numpy.ndarray object at 0x0000020F3F19E3D0> of shape (0,)"",
    ""init_cash"": ""<numpy.ndarray object at 0x0000020F3F19DF50> of shape (1,)"",
    ""cash_sharing"": false,
    ""call_seq"": null,
    ""fillna_close"": null,
    ""trades_type"": null
}))",QQQ,hull_trend,{'period': 50}
-189.30140518157626,-1.04929014015426,185.96607374640524,,,"Portfolio(**Config({
    ""wrapper"": ""<vectorbt.base.array_wrapper.ArrayWrapper object at 0x0000020F37A2EF90> of shape (1559,)"",
    ""close"": ""<pandas.core.series.Series object at 0x0000020F3F2168D0> of shape (1559,)"",
    ""order_records"": ""<numpy.ndarray object at 0x0000020F3F203330> of shape (1,)"",
    ""log_records"": ""<numpy.ndarray object at 0x0000020F3F203150> of shape (0,)"",
    ""init_cash"": ""<numpy.ndarray object at 0x0000020F3F202CD0> of shape (1,)"",
    ""cash_sharing"": false,
    ""call_seq"": null,
    ""fillna_close"": null,
    ""trades_type"": null
}))",QQQ,ema_vwap_combo,{'ema_period': 10}
-189.30140518157626,-1.04929014015426,185.96607374640524,,,"Portfolio(**Config({
    ""wrapper"": ""<vectorbt.base.array_wrapper.ArrayWrapper object at 0x0000020F37A2D010> of shape (1559,)"",
    ""close"": ""<pandas.core.series.Series object at 0x0000020F3F2811D0> of shape (1559,)"",
    ""order_records"": ""<numpy.ndarray object at 0x0000020F3F27F7B0> of shape (1,)"",
    ""log_records"": ""<numpy.ndarray object at 0x0000020F3F27F5D0> of shape (0,)"",
    ""init_cash"": ""<numpy.ndarray object at 0x0000020F3F27F150> of shape (1,)"",
    ""cash_sharing"": false,
    ""call_seq"": null,
    ""fillna_close"": null,
    ""trades_type"": null
}))",QQQ,ema_vwap_combo,{'ema_period': 20}
-189.30140518157626,-1.04929014015426,185.96607374640524,,,"Portfolio(**Config({
    ""wrapper"": ""<vectorbt.base.array_wrapper.ArrayWrapper object at 0x0000020F37A2E450> of shape (1559,)"",
    ""close"": ""<pandas.core.series.Series object at 0x0000020F3F299A50> of shape (1559,)"",
    ""order_records"": ""<numpy.ndarray object at 0x0000020F3F308690> of shape (1,)"",
    ""log_records"": ""<numpy.ndarray object at 0x0000020F3F3084B0> of shape (0,)"",
    ""init_cash"": ""<numpy.ndarray object at 0x0000020F3F308030> of shape (1,)"",
    ""cash_sharing"": false,
    ""call_seq"": null,
    ""fillna_close"": null,
    ""trades_type"": null
}))",QQQ,ema_vwap_combo,{'ema_period': 50}
-12.707034328243886,0.03384983939706768,52.950901120574976,26.923076923076923,0.919604052259228,"Portfolio(**Config({
    ""wrapper"": ""<vectorbt.base.array_wrapper.ArrayWrapper object at 0x0000020F37A2EC90> of shape (1559,)"",
    ""close"": ""<pandas.core.series.Series object at 0x0000020F3F371AD0> of shape (1559,)"",
    ""order_records"": ""<numpy.ndarray object at 0x0000020F3F381110> of shape (105,)"",
    ""log_records"": ""<numpy.ndarray object at 0x0000020F3F380F30> of shape (0,)"",
    ""init_cash"": ""<numpy.ndarray object at 0x0000020F3F380AB0> of shape (1,)"",
    ""cash_sharing"": false,
    ""call_seq"": null,
    ""fillna_close"": null,
    ""trades_type"": null
}))",IWM,ema_crossover,"{'fast_period': 5, 'slow_period': 20}"
15.407474791450587,0.25984833325774637,56.04118178168322,30.48780487804878,1.0628419781608005,"Portfolio(**Config({
    ""wrapper"": ""<vectorbt.base.array_wrapper.ArrayWrapper object at 0x0000020F37A2CAD0> of shape (1559,)"",
    ""close"": ""<pandas.core.series.Series object at 0x0000020F3F3DD5D0> of shape (1559,)"",
    ""order_records"": ""<numpy.ndarray object at 0x0000020F3F3E9EF0> of shape (83,)"",
    ""log_records"": ""<numpy.ndarray object at 0x0000020F3F3E9D10> of shape (0,)"",
    ""init_cash"": ""<numpy.ndarray object at 0x0000020F3F3E9890> of shape (1,)"",
    ""cash_sharing"": false,
    ""call_seq"": null,
    ""fillna_close"": null,
    ""trades_type"": null
}))",IWM,ema_crossover,"{'fast_period': 5, 'slow_period': 26}"
17.97411053533555,0.27802083448405895,43.340013935699915,30.357142857142854,1.1358146818390353,"Portfolio(**Config({
    ""wrapper"": ""<vectorbt.base.array_wrapper.ArrayWrapper object at 0x0000020F37960D10> of shape (1559,)"",
    ""close"": ""<pandas.core.series.Series object at 0x0000020F3F452F50> of shape (1559,)"",
    ""order_records"": ""<numpy.ndarray object at 0x0000020F3F456970> of shape (57,)"",
    ""log_records"": ""<numpy.ndarray object at 0x0000020F3F456790> of shape (0,)"",
    ""init_cash"": ""<numpy.ndarray object at 0x0000020F3F456310> of shape (1,)"",
    ""cash_sharing"": false,
    ""call_seq"": null,
    ""fillna_close"": null,
    ""trades_type"": null
}))",IWM,ema_crossover,"{'fast_period': 5, 'slow_period': 50}"
-5.64652946080819,0.08906864536168647,50.01093616862414,25.0,0.9614472618324733,"Portfolio(**Config({
    ""wrapper"": ""<vectorbt.base.array_wrapper.ArrayWrapper object at 0x0000020F39587110> of shape (1559,)"",
    ""close"": ""<pandas.core.series.Series object at 0x0000020F3F4705D0> of shape (1559,)"",
    ""order_records"": ""<numpy.ndarray object at 0x0000020F3F4B6C70> of shape (45,)"",
    ""log_records"": ""<numpy.ndarray object at 0x0000020F3F4B6A90> of shape (0,)"",
    ""init_cash"": ""<numpy.ndarray object at 0x0000020F3F4B6610> of shape (1,)"",
    ""cash_sharing"": false,
    ""call_seq"": null,
    ""fillna_close"": null,
    ""trades_type"": null
}))",IWM,ema_crossover,"{'fast_period': 5, 'slow_period': 100}"
13.198313758110977,0.2441379994060791,51.729087192134784,33.78378378378378,1.05669868150943,"Portfolio(**Config({
    ""wrapper"": ""<vectorbt.base.array_wrapper.ArrayWrapper object at 0x0000020F37963290> of shape (1559,)"",
    ""close"": ""<pandas.core.series.Series object at 0x0000020F3F534AD0> of shape (1559,)"",
    ""order_records"": ""<numpy.ndarray object at 0x0000020F3F5236F0> of shape (75,)"",
    ""log_records"": ""<numpy.ndarray object at 0x0000020F3F523510> of shape (0,)"",
    ""init_cash"": ""<numpy.ndarray object at 0x0000020F3F523090> of shape (1,)"",
    ""cash_sharing"": false,
    ""call_seq"": null,
    ""fillna_close"": null,
    ""trades_type"": null
}))",IWM,ema_crossover,"{'fast_period': 8, 'slow_period': 20}"
13.323001084860152,0.24498944412597018,55.592889026061506,30.0,1.06851217364848,"Portfolio(**Config({
    ""wrapper"": ""<vectorbt.base.array_wrapper.ArrayWrapper object at 0x0000020F37961C10> of shape (1559,)"",
    ""close"": ""<pandas.core.series.Series object at 0x0000020F3F54B250> of shape (1559,)"",
    ""order_records"": ""<numpy.ndarray object at 0x0000020F3F5B44B0> of shape (61,)"",
    ""log_records"": ""<numpy.ndarray object at 0x0000020F3F5B4150> of shape (0,)"",
    ""init_cash"": ""<numpy.ndarray object at 0x0000020F3F5B41B0> of shape (1,)"",
    ""cash_sharing"": false,
    ""call_seq"": null,
    ""fillna_close"": null,
    ""trades_type"": null
}))",IWM,ema_crossover,"{'fast_period': 8, 'slow_period': 26}"
15.633861135341737,0.2610489356419947,45.691365735110246,30.952380952380953,1.1274280784956552,"Portfolio(**Config({
    ""wrapper"": ""<vectorbt.base.array_wrapper.ArrayWrapper object at 0x0000020F379622D0> of shape (1559,)"",
    ""close"": ""<pandas.core.series.Series object at 0x0000020F3F620E50> of shape (1559,)"",
    ""order_records"": ""<numpy.ndarray object at 0x0000020F3F62CF30> of shape (43,)"",
    ""log_records"": ""<numpy.ndarray object at 0x0000020F3F62CD50> of shape (0,)"",
    ""init_cash"": ""<numpy.ndarray object at 0x0000020F3F62C8D0> of shape (1,)"",
    ""cash_sharing"": false,
    ""call_seq"": null,
    ""fillna_close"": null,
    ""trades_type"": null
}))",IWM,ema_crossover,"{'fast_period': 8, 'slow_period': 50}"
9.628431111966464,0.21618769800177878,50.367237941987966,25.0,1.103946929490692,"Portfolio(**Config({
    ""wrapper"": ""<vectorbt.base.array_wrapper.ArrayWrapper object at 0x0000020F37963890> of shape (1559,)"",
    ""close"": ""<pandas.core.series.Series object at 0x0000020F3F64A6D0> of shape (1559,)"",
    ""order_records"": ""<numpy.ndarray object at 0x0000020F3F6A1CB0> of shape (33,)"",
    ""log_records"": ""<numpy.ndarray object at 0x0000020F3F6A1AD0> of shape (0,)"",
    ""init_cash"": ""<numpy.ndarray object at 0x0000020F3F6A1650> of shape (1,)"",
    ""cash_sharing"": false,
    ""call_seq"": null,
    ""fillna_close"": null,
    ""trades_type"": null
}))",IWM,ema_crossover,"{'fast_period': 8, 'slow_period': 100}"
-3.009189105320067,0.11890557576514069,59.703935159323194,28.333333333333332,0.9659666019981514,"Portfolio(**Config({
    ""wrapper"": ""<vectorbt.base.array_wrapper.ArrayWrapper object at 0x0000020F37962B10> of shape (1559,)"",
    ""close"": ""<pandas.core.series.Series object at 0x0000020F3F6FE7D0> of shape (1559,)"",
    ""order_records"": ""<numpy.ndarray object at 0x0000020F3F706130> of shape (61,)"",
    ""log_records"": ""<numpy.ndarray object at 0x0000020F3F705F50> of shape (0,)"",
    ""init_cash"": ""<numpy.ndarray object at 0x0000020F3F705AD0> of shape (1,)"",
    ""cash_sharing"": false,
    ""call_seq"": null,
    ""fillna_close"": null,
    ""trades_type"": null
}))",IWM,ema_crossover,"{'fast_period': 12, 'slow_period': 20}"
2.565969338784242,0.16352626795844222,54.3223906180904,28.846153846153843,1.0007647744485741,"Portfolio(**Config({
    ""wrapper"": ""<vectorbt.base.array_wrapper.ArrayWrapper object at 0x0000020F37963D10> of shape (1559,)"",
    ""close"": ""<pandas.core.series.Series object at 0x0000020F3F77D4D0> of shape (1559,)"",
    ""order_records"": ""<numpy.ndarray object at 0x0000020F3F776EB0> of shape (53,)"",
    ""log_records"": ""<numpy.ndarray object at 0x0000020F3F776CD0> of shape (0,)"",
    ""init_cash"": ""<numpy.ndarray object at 0x0000020F3F776850> of shape (1,)"",
    ""cash_sharing"": false,
    ""call_seq"": null,
    ""fillna_close"": null,
    ""trades_type"": null
}))",IWM,ema_crossover,"{'fast_period': 12, 'slow_period': 26}"
-16.44543079635811,-0.011710448698033858,60.89773666415261,30.0,0.8711039424067721,"Portfolio(**Config({
    ""wrapper"": ""<vectorbt.base.array_wrapper.ArrayWrapper object at 0x0000020F37961850> of shape (1559,)"",
    ""close"": ""<pandas.core.series.Series object at 0x0000020F3F7F6B50> of shape (1559,)"",
    ""order_records"": ""<numpy.ndarray object at 0x0000020F3F7EF930> of shape (41,)"",
    ""log_records"": ""<numpy.ndarray object at 0x0000020F3F7EF750> of shape (0,)"",
    ""init_cash"": ""<numpy.ndarray object at 0x0000020F3F7EF2D0> of shape (1,)"",
    ""cash_sharing"": false,
    ""call_seq"": null,
    ""fillna_close"": null,
    ""trades_type"": null
}))",IWM,ema_crossover,"{'fast_period': 12, 'slow_period': 50}"
30.51154623836413,0.36373544519759776,44.543475615781865,28.57142857142857,1.086010663504471,"Portfolio(**Config({
    ""wrapper"": ""<vectorbt.base.array_wrapper.ArrayWrapper object at 0x0000020F37961010> of shape (1559,)"",
    ""close"": ""<pandas.core.series.Series object at 0x0000020F3F871850> of shape (1559,)"",
    ""order_records"": ""<numpy.ndarray object at 0x0000020F3F8806F0> of shape (22,)"",
    ""log_records"": ""<numpy.ndarray object at 0x0000020F3F880510> of shape (0,)"",
    ""init_cash"": ""<numpy.ndarray object at 0x0000020F3F880090> of shape (1,)"",
    ""cash_sharing"": false,
    ""call_seq"": null,
    ""fillna_close"": null,
    ""trades_type"": null
}))",IWM,ema_crossover,"{'fast_period': 12, 'slow_period': 100}"
11.015667577683663,0.22836866691332433,56.82699908551584,31.25,1.0599206393579252,"Portfolio(**Config({
    ""wrapper"": ""<vectorbt.base.array_wrapper.ArrayWrapper object at 0x0000020F37963590> of shape (1559,)"",
    ""close"": ""<pandas.core.series.Series object at 0x0000020F3F8E2ED0> of shape (1559,)"",
    ""order_records"": ""<numpy.ndarray object at 0x0000020F3F8FD170> of shape (49,)"",
    ""log_records"": ""<numpy.ndarray object at 0x0000020F3F8FCF90> of shape (0,)"",
    ""init_cash"": ""<numpy.ndarray object at 0x0000020F3F8FCB10> of shape (1,)"",
    ""cash_sharing"": false,
    ""call_seq"": null,
    ""fillna_close"": null,
    ""trades_type"": null
}))",IWM,ema_crossover,"{'fast_period': 15, 'slow_period': 20}"
-11.697395861628102,0.04030797961089909,56.02615530528428,27.083333333333332,0.9050621136220807,"Portfolio(**Config({
    ""wrapper"": ""<vectorbt.base.array_wrapper.ArrayWrapper object at 0x0000020F39587C50> of shape (1559,)"",
    ""close"": ""<pandas.core.series.Series object at 0x0000020F371E8ED0> of shape (1559,)"",
    ""order_records"": ""<numpy.ndarray object at 0x0000020F39101C50> of shape (49,)"",
    ""log_records"": ""<numpy.ndarray object at 0x0000020F37B2AAF0> of shape (0,)"",
    ""init_cash"": ""<numpy.ndarray object at 0x0000020F37B2A5B0> of shape (1,)"",
    ""cash_sharing"": false,
    ""call_seq"": null,
    ""fillna_close"": null,
    ""trades_type"": null
}))",IWM,ema_crossover,"{'fast_period': 15, 'slow_period': 26}"
10.337695070416302,0.22179020146827708,51.5963410390214,35.294117647058826,1.0737484023149089,"Portfolio(**Config({
    ""wrapper"": ""<vectorbt.base.array_wrapper.ArrayWrapper object at 0x0000020F39B83590> of shape (1559,)"",
    ""close"": ""<pandas.core.series.Series object at 0x0000020F3B824350> of shape (1559,)"",
    ""order_records"": ""<numpy.ndarray object at 0x0000020F397E0F30> of shape (35,)"",
    ""log_records"": ""<numpy.ndarray object at 0x0000020F397E28B0> of shape (0,)"",
    ""init_cash"": ""<numpy.ndarray object at 0x0000020F397E0210> of shape (1,)"",
    ""cash_sharing"": false,
    ""call_seq"": null,
    ""fillna_close"": null,
    ""trades_type"": null
}))",IWM,ema_crossover,"{'fast_period': 15, 'slow_period': 50}"
29.185285708742626,0.3548701323005718,41.34643329248659,29.411764705882355,1.1122073464422857,"Portfolio(**Config({
    ""wrapper"": ""<vectorbt.base.array_wrapper.ArrayWrapper object at 0x0000020F39B83AD0> of shape (1559,)"",
    ""close"": ""<pandas.core.series.Series object at 0x0000020F3F959F50> of shape (1559,)"",
    ""order_records"": ""<numpy.ndarray object at 0x0000020F3B7CF930> of shape (18,)"",
    ""log_records"": ""<numpy.ndarray object at 0x0000020F3B7CCED0> of shape (0,)"",
    ""init_cash"": ""<numpy.ndarray object at 0x0000020F3B7CCA50> of shape (1,)"",
    ""cash_sharing"": false,
    ""call_seq"": null,
    ""fillna_close"": null,
    ""trades_type"": null
}))",IWM,ema_crossover,"{'fast_period': 15, 'slow_period': 100}"
-62.799260293395896,-0.1500250378928631,82.54316553853026,,,"Portfolio(**Config({
    ""wrapper"": ""<vectorbt.base.array_wrapper.ArrayWrapper object at 0x0000020F39B80890> of shape (1559,)"",
    ""close"": ""<pandas.core.series.Series object at 0x0000020F3F9948D0> of shape (1559,)"",
    ""order_records"": ""<numpy.ndarray object at 0x0000020F3F9A5410> of shape (1,)"",
    ""log_records"": ""<numpy.ndarray object at 0x0000020F3F9A5110> of shape (0,)"",
    ""init_cash"": ""<numpy.ndarray object at 0x0000020F3F9A5350> of shape (1,)"",
    ""cash_sharing"": false,
    ""call_seq"": null,
    ""fillna_close"": null,
    ""trades_type"": null
}))",IWM,vwap_breakout,{}
-74.4252664782842,-0.8120580199310621,80.68204052251559,35.42857142857142,0.8223570385977967,"Portfolio(**Config({
    ""wrapper"": ""<vectorbt.base.array_wrapper.ArrayWrapper object at 0x0000020F39B82A50> of shape (1559,)"",
    ""close"": ""<pandas.core.series.Series object at 0x0000020F3F9E16D0> of shape (1559,)"",
    ""order_records"": ""<numpy.ndarray object at 0x0000020F3F9DE7F0> of shape (526,)"",
    ""log_records"": ""<numpy.ndarray object at 0x0000020F3F9DE610> of shape (0,)"",
    ""init_cash"": ""<numpy.ndarray object at 0x0000020F3F9DE190> of shape (1,)"",
    ""cash_sharing"": false,
    ""call_seq"": null,
    ""fillna_close"": null,
    ""trades_type"": null
}))",IWM,hull_trend,{'period': 9}
-82.2459222197111,-1.0922375248346454,86.43067443319487,31.68831168831169,0.7201990369787541,"Portfolio(**Config({
    ""wrapper"": ""<vectorbt.base.array_wrapper.ArrayWrapper object at 0x0000020F39B80410> of shape (1559,)"",
    ""close"": ""<pandas.core.series.Series object at 0x0000020F3FA170D0> of shape (1559,)"",
    ""order_records"": ""<numpy.ndarray object at 0x0000020F3FA22430> of shape (386,)"",
    ""log_records"": ""<numpy.ndarray object at 0x0000020F3FA22250> of shape (0,)"",
    ""init_cash"": ""<numpy.ndarray object at 0x0000020F3FA21DD0> of shape (1,)"",
    ""cash_sharing"": false,
    ""call_seq"": null,
    ""fillna_close"": null,
    ""trades_type"": null
}))",IWM,hull_trend,{'period': 16}
-77.38685652864264,-0.9273507590270583,82.80026888956813,30.498533724340177,0.6826035766193271,"Portfolio(**Config({
    ""wrapper"": ""<vectorbt.base.array_wrapper.ArrayWrapper object at 0x0000020F39B81550> of shape (1559,)"",
    ""close"": ""<pandas.core.series.Series object at 0x0000020F3FA88AD0> of shape (1559,)"",
    ""order_records"": ""<numpy.ndarray object at 0x0000020F3FA82CD0> of shape (342,)"",
    ""log_records"": ""<numpy.ndarray object at 0x0000020F3FA82AF0> of shape (0,)"",
    ""init_cash"": ""<numpy.ndarray object at 0x0000020F3FA82670> of shape (1,)"",
    ""cash_sharing"": false,
    ""call_seq"": null,
    ""fillna_close"": null,
    ""trades_type"": null
}))",IWM,hull_trend,{'period': 21}
-67.28747638543976,-0.6756470699382633,79.68206069671582,28.196721311475407,0.782435171740155,"Portfolio(**Config({
    ""wrapper"": ""<vectorbt.base.array_wrapper.ArrayWrapper object at 0x0000020F39B80050> of shape (1559,)"",
    ""close"": ""<pandas.core.series.Series object at 0x0000020F3FAFE0D0> of shape (1559,)"",
    ""order_records"": ""<numpy.ndarray object at 0x0000020F3FAF7ED0> of shape (306,)"",
    ""log_records"": ""<numpy.ndarray object at 0x0000020F3FB101B0> of shape (0,)"",
    ""init_cash"": ""<numpy.ndarray object at 0x0000020F3FB10030> of shape (1,)"",
    ""cash_sharing"": false,
    ""call_seq"": null,
    ""fillna_close"": null,
    ""trades_type"": null
}))",IWM,hull_trend,{'period': 25}
-6.842462998730611,0.09622972577309595,45.984992692982935,30.729166666666668,0.9655942024973039,"Portfolio(**Config({
    ""wrapper"": ""<vectorbt.base.array_wrapper.ArrayWrapper object at 0x0000020F39B81010> of shape (1559,)"",
    ""close"": ""<pandas.core.series.Series object at 0x0000020F3FB6AA50> of shape (1559,)"",
    ""order_records"": ""<numpy.ndarray object at 0x0000020F3FB7CB10> of shape (193,)"",
    ""log_records"": ""<numpy.ndarray object at 0x0000020F3FB7C930> of shape (0,)"",
    ""init_cash"": ""<numpy.ndarray object at 0x0000020F3FB7C4B0> of shape (1,)"",
    ""cash_sharing"": false,
    ""call_seq"": null,
    ""fillna_close"": null,
    ""trades_type"": null
}))",IWM,hull_trend,{'period': 50}
-62.799260293395896,-0.1500250378928631,82.54316553853026,,,"Portfolio(**Config({
    ""wrapper"": ""<vectorbt.base.array_wrapper.ArrayWrapper object at 0x0000020F39B81FD0> of shape (1559,)"",
    ""close"": ""<pandas.core.series.Series object at 0x0000020F3FBAB250> of shape (1559,)"",
    ""order_records"": ""<numpy.ndarray object at 0x0000020F3FBECE70> of shape (1,)"",
    ""log_records"": ""<numpy.ndarray object at 0x0000020F3FBECC90> of shape (0,)"",
    ""init_cash"": ""<numpy.ndarray object at 0x0000020F3FBEC810> of shape (1,)"",
    ""cash_sharing"": false,
    ""call_seq"": null,
    ""fillna_close"": null,
    ""trades_type"": null
}))",IWM,ema_vwap_combo,{'ema_period': 10}
