total_return,sharpe_ratio,max_drawdown,win_rate,profit_factor,total_trades,portfolio,symbol,fast_period,slow_period,filters
206.46896047390092,0.871285420400216,35.11872959404186,50.0,5.265632288078494,5,"Portfolio(**Config({
    ""wrapper"": ""<vectorbt.base.array_wrapper.ArrayWrapper object at 0x000001DB6C4A7110> of shape (2062,)"",
    ""close"": ""<pandas.core.series.Series object at 0x000001DB6C6869D0> of shape (2062,)"",
    ""order_records"": ""<numpy.ndarray object at 0x000001DB6C662C10> of shape (5,)"",
    ""log_records"": ""<numpy.ndarray object at 0x000001DB6C662850> of shape (0,)"",
    ""init_cash"": ""<numpy.ndarray object at 0x000001DB6C6614D0> of shape (1,)"",
    ""cash_sharing"": false,
    ""call_seq"": null,
    ""fillna_close"": null,
    ""trades_type"": null
}))",QQQ,5,200,True
118.35816431788729,0.6400482714153912,33.051865701363226,26.31578947368421,2.0688229239824656,20,"Portfolio(**Config({
    ""wrapper"": ""<vectorbt.base.array_wrapper.ArrayWrapper object at 0x000001DB6C4A7410> of shape (2062,)"",
    ""close"": ""<pandas.core.series.Series object at 0x000001DB6B958950> of shape (2062,)"",
    ""order_records"": ""<numpy.ndarray object at 0x000001DB6B9E38D0> of shape (20,)"",
    ""log_records"": ""<numpy.ndarray object at 0x000001DB6B9E36F0> of shape (0,)"",
    ""init_cash"": ""<numpy.ndarray object at 0x000001DB6B9E3270> of shape (1,)"",
    ""cash_sharing"": false,
    ""call_seq"": null,
    ""fillna_close"": null,
    ""trades_type"": null
}))",QQQ,5,200,False
82.02286228078283,0.5285620922714879,39.366800638825524,40.0,1.91762587266391,16,"Portfolio(**Config({
    ""wrapper"": ""<vectorbt.base.array_wrapper.ArrayWrapper object at 0x000001DB6C4A6BD0> of shape (2062,)"",
    ""close"": ""<pandas.core.series.Series object at 0x000001DB6B93D6D0> of shape (2062,)"",
    ""order_records"": ""<numpy.ndarray object at 0x000001DB6BF4FA50> of shape (16,)"",
    ""log_records"": ""<numpy.ndarray object at 0x000001DB6BF4FB70> of shape (0,)"",
    ""init_cash"": ""<numpy.ndarray object at 0x000001DB6BF4E5B0> of shape (1,)"",
    ""cash_sharing"": false,
    ""call_seq"": null,
    ""fillna_close"": null,
    ""trades_type"": null
}))",QQQ,8,50,True
-3.4726745491968467,0.1120940238047974,39.127220012223894,30.357142857142854,0.9837552090022467,57,"Portfolio(**Config({
    ""wrapper"": ""<vectorbt.base.array_wrapper.ArrayWrapper object at 0x000001DB6C4A7590> of shape (2062,)"",
    ""close"": ""<pandas.core.series.Series object at 0x000001DB6BF80C50> of shape (2062,)"",
    ""order_records"": ""<numpy.ndarray object at 0x000001DB6BF209F0> of shape (57,)"",
    ""log_records"": ""<numpy.ndarray object at 0x000001DB6BF20810> of shape (0,)"",
    ""init_cash"": ""<numpy.ndarray object at 0x000001DB6BF20390> of shape (1,)"",
    ""cash_sharing"": false,
    ""call_seq"": null,
    ""fillna_close"": null,
    ""trades_type"": null
}))",QQQ,8,50,False
256.29152293022025,1.0094988971084813,28.559366939837087,66.66666666666666,5.41388002565249,10,"Portfolio(**Config({
    ""wrapper"": ""<vectorbt.base.array_wrapper.ArrayWrapper object at 0x000001DB6C4A77D0> of shape (2062,)"",
    ""close"": ""<pandas.core.series.Series object at 0x000001DB6BFD20D0> of shape (2062,)"",
    ""order_records"": ""<numpy.ndarray object at 0x000001DB6B885650> of shape (10,)"",
    ""log_records"": ""<numpy.ndarray object at 0x000001DB6B885290> of shape (0,)"",
    ""init_cash"": ""<numpy.ndarray object at 0x000001DB6B884210> of shape (1,)"",
    ""cash_sharing"": false,
    ""call_seq"": null,
    ""fillna_close"": null,
    ""trades_type"": null
}))",QQQ,8,100,True
97.95354044492773,0.5802813383200905,30.136704085481437,42.30769230769231,1.997211475441506,27,"Portfolio(**Config({
    ""wrapper"": ""<vectorbt.base.array_wrapper.ArrayWrapper object at 0x000001DB6C4A6A50> of shape (2062,)"",
    ""close"": ""<pandas.core.series.Series object at 0x000001DB6B4FA150> of shape (2062,)"",
    ""order_records"": ""<numpy.ndarray object at 0x000001DB6B47A310> of shape (27,)"",
    ""log_records"": ""<numpy.ndarray object at 0x000001DB6B47A130> of shape (0,)"",
    ""init_cash"": ""<numpy.ndarray object at 0x000001DB6B479CB0> of shape (1,)"",
    ""cash_sharing"": false,
    ""call_seq"": null,
    ""fillna_close"": null,
    ""trades_type"": null
}))",QQQ,8,100,False
304.78456571555097,1.1005301843244444,28.559366939837094,71.42857142857143,10.259201787985528,8,"Portfolio(**Config({
    ""wrapper"": ""<vectorbt.base.array_wrapper.ArrayWrapper object at 0x000001DB6C4A5610> of shape (2062,)"",
    ""close"": ""<pandas.core.series.Series object at 0x000001DB6B4CF550> of shape (2062,)"",
    ""order_records"": ""<numpy.ndarray object at 0x000001DB6B476730> of shape (8,)"",
    ""log_records"": ""<numpy.ndarray object at 0x000001DB6B476370> of shape (0,)"",
    ""init_cash"": ""<numpy.ndarray object at 0x000001DB6B474FF0> of shape (1,)"",
    ""cash_sharing"": false,
    ""call_seq"": null,
    ""fillna_close"": null,
    ""trades_type"": null
}))",QQQ,8,150,True
114.40979561659368,0.630151754290976,32.164878399475654,33.33333333333333,2.2394159710530297,16,"Portfolio(**Config({
    ""wrapper"": ""<vectorbt.base.array_wrapper.ArrayWrapper object at 0x000001DB6C4A7B90> of shape (2062,)"",
    ""close"": ""<pandas.core.series.Series object at 0x000001DB6CDBAD50> of shape (2062,)"",
    ""order_records"": ""<numpy.ndarray object at 0x000001DB6CDB34B0> of shape (16,)"",
    ""log_records"": ""<numpy.ndarray object at 0x000001DB6CDB32D0> of shape (0,)"",
    ""init_cash"": ""<numpy.ndarray object at 0x000001DB6CDB2E50> of shape (1,)"",
    ""cash_sharing"": false,
    ""call_seq"": null,
    ""fillna_close"": null,
    ""trades_type"": null
}))",QQQ,8,150,False
202.40824052107857,0.854248987632416,35.11872959404185,60.0,4.852222826703591,6,"Portfolio(**Config({
    ""wrapper"": ""<vectorbt.base.array_wrapper.ArrayWrapper object at 0x000001DB6C4A6990> of shape (2062,)"",
    ""close"": ""<pandas.core.series.Series object at 0x000001DB6CDE9550> of shape (2062,)"",
    ""order_records"": ""<numpy.ndarray object at 0x000001DB6CE1FED0> of shape (6,)"",
    ""log_records"": ""<numpy.ndarray object at 0x000001DB6CE1FBD0> of shape (0,)"",
    ""init_cash"": ""<numpy.ndarray object at 0x000001DB6CE1E9D0> of shape (1,)"",
    ""cash_sharing"": false,
    ""call_seq"": null,
    ""fillna_close"": null,
    ""trades_type"": null
}))",QQQ,8,200,True
23.580811253633815,0.274227789927987,44.27925575515348,26.31578947368421,0.9969242577414545,20,"Portfolio(**Config({
    ""wrapper"": ""<vectorbt.base.array_wrapper.ArrayWrapper object at 0x000001DB6C4A6510> of shape (2062,)"",
    ""close"": ""<pandas.core.series.Series object at 0x000001DB6BAC2E50> of shape (2062,)"",
    ""order_records"": ""<numpy.ndarray object at 0x000001DB6BA1CC90> of shape (20,)"",
    ""log_records"": ""<numpy.ndarray object at 0x000001DB6BA1CAB0> of shape (0,)"",
    ""init_cash"": ""<numpy.ndarray object at 0x000001DB6BA1C630> of shape (1,)"",
    ""cash_sharing"": false,
    ""call_seq"": null,
    ""fillna_close"": null,
    ""trades_type"": null
}))",QQQ,8,200,False
160.13656035630618,0.7899501407841362,28.559366939837087,61.53846153846154,2.6121170873398007,14,"Portfolio(**Config({
    ""wrapper"": ""<vectorbt.base.array_wrapper.ArrayWrapper object at 0x000001DB6C4A7A10> of shape (2062,)"",
    ""close"": ""<pandas.core.series.Series object at 0x000001DB6BA35CD0> of shape (2062,)"",
    ""order_records"": ""<numpy.ndarray object at 0x000001DB6CE55710> of shape (14,)"",
    ""log_records"": ""<numpy.ndarray object at 0x000001DB6CE55350> of shape (0,)"",
    ""init_cash"": ""<numpy.ndarray object at 0x000001DB6CE541B0> of shape (1,)"",
    ""cash_sharing"": false,
    ""call_seq"": null,
    ""fillna_close"": null,
    ""trades_type"": null
}))",QQQ,12,50,True
44.251526882598554,0.37583802576599923,24.850407863832565,40.476190476190474,1.3744073459722406,43,"Portfolio(**Config({
    ""wrapper"": ""<vectorbt.base.array_wrapper.ArrayWrapper object at 0x000001DB6C4A5A90> of shape (2062,)"",
    ""close"": ""<pandas.core.series.Series object at 0x000001DB6B831C50> of shape (2062,)"",
    ""order_records"": ""<numpy.ndarray object at 0x000001DB6CE81AD0> of shape (43,)"",
    ""log_records"": ""<numpy.ndarray object at 0x000001DB6CE818F0> of shape (0,)"",
    ""init_cash"": ""<numpy.ndarray object at 0x000001DB6CE81470> of shape (1,)"",
    ""cash_sharing"": false,
    ""call_seq"": null,
    ""fillna_close"": null,
    ""trades_type"": null
}))",QQQ,12,50,False
316.8030910947723,1.118834023213248,28.559366939837094,71.42857142857143,11.553538143984849,8,"Portfolio(**Config({
    ""wrapper"": ""<vectorbt.base.array_wrapper.ArrayWrapper object at 0x000001DB6C4A50D0> of shape (2062,)"",
    ""close"": ""<pandas.core.series.Series object at 0x000001DB6CEA3B50> of shape (2062,)"",
    ""order_records"": ""<numpy.ndarray object at 0x000001DB6CF12550> of shape (8,)"",
    ""log_records"": ""<numpy.ndarray object at 0x000001DB6CF12190> of shape (0,)"",
    ""init_cash"": ""<numpy.ndarray object at 0x000001DB6CF10E10> of shape (1,)"",
    ""cash_sharing"": false,
    ""call_seq"": null,
    ""fillna_close"": null,
    ""trades_type"": null
}))",QQQ,12,100,True
110.82351412329183,0.6256315393064944,26.176117989778085,55.55555555555556,2.4449488211598727,19,"Portfolio(**Config({
    ""wrapper"": ""<vectorbt.base.array_wrapper.ArrayWrapper object at 0x000001DB6C4FF710> of shape (2062,)"",
    ""close"": ""<pandas.core.series.Series object at 0x000001DB6F0748D0> of shape (2062,)"",
    ""order_records"": ""<numpy.ndarray object at 0x000001DB6F06B750> of shape (19,)"",
    ""log_records"": ""<numpy.ndarray object at 0x000001DB6F06B570> of shape (0,)"",
    ""init_cash"": ""<numpy.ndarray object at 0x000001DB6F06B0F0> of shape (1,)"",
    ""cash_sharing"": false,
    ""call_seq"": null,
    ""fillna_close"": null,
    ""trades_type"": null
}))",QQQ,12,100,False
325.61257010606977,1.1349692332588763,28.559366939837094,71.42857142857143,12.535287283344088,8,"Portfolio(**Config({
    ""wrapper"": ""<vectorbt.base.array_wrapper.ArrayWrapper object at 0x000001DB6C4FFD10> of shape (2062,)"",
    ""close"": ""<pandas.core.series.Series object at 0x000001DB6F09BC50> of shape (2062,)"",
    ""order_records"": ""<numpy.ndarray object at 0x000001DB6F0D6A90> of shape (8,)"",
    ""log_records"": ""<numpy.ndarray object at 0x000001DB6F0F4630> of shape (0,)"",
    ""init_cash"": ""<numpy.ndarray object at 0x000001DB6F0D7F30> of shape (1,)"",
    ""cash_sharing"": false,
    ""call_seq"": null,
    ""fillna_close"": null,
    ""trades_type"": null
}))",QQQ,12,150,True
76.73473704396466,0.500270070209862,44.617728743946316,45.45454545454545,1.7843626167941438,12,"Portfolio(**Config({
    ""wrapper"": ""<vectorbt.base.array_wrapper.ArrayWrapper object at 0x000001DB6C4FC350> of shape (2062,)"",
    ""close"": ""<pandas.core.series.Series object at 0x000001DB6F10D350> of shape (2062,)"",
    ""order_records"": ""<numpy.ndarray object at 0x000001DB6F129410> of shape (12,)"",
    ""log_records"": ""<numpy.ndarray object at 0x000001DB6F129230> of shape (0,)"",
    ""init_cash"": ""<numpy.ndarray object at 0x000001DB6F128DB0> of shape (1,)"",
    ""cash_sharing"": false,
    ""call_seq"": null,
    ""fillna_close"": null,
    ""trades_type"": null
}))",QQQ,12,150,False
187.0458851692007,0.820286329001672,35.118729594041845,40.0,3.7293297949258477,6,"Portfolio(**Config({
    ""wrapper"": ""<vectorbt.base.array_wrapper.ArrayWrapper object at 0x000001DB6C863DD0> of shape (2062,)"",
    ""close"": ""<pandas.core.series.Series object at 0x000001DB6CF1B550> of shape (2062,)"",
    ""order_records"": ""<numpy.ndarray object at 0x000001DB6F1D0ED0> of shape (6,)"",
    ""log_records"": ""<numpy.ndarray object at 0x000001DB6F1D0B10> of shape (0,)"",
    ""init_cash"": ""<numpy.ndarray object at 0x000001DB6F1D0150> of shape (1,)"",
    ""cash_sharing"": false,
    ""call_seq"": null,
    ""fillna_close"": null,
    ""trades_type"": null
}))",QQQ,12,200,True
30.443210988558857,0.30916976456323453,51.94608589933436,26.666666666666668,1.12831992129379,16,"Portfolio(**Config({
    ""wrapper"": ""<vectorbt.base.array_wrapper.ArrayWrapper object at 0x000001DB6C4FC110> of shape (2062,)"",
    ""close"": ""<pandas.core.series.Series object at 0x000001DB6F239FD0> of shape (2062,)"",
    ""order_records"": ""<numpy.ndarray object at 0x000001DB6F2420D0> of shape (16,)"",
    ""log_records"": ""<numpy.ndarray object at 0x000001DB6F241EF0> of shape (0,)"",
    ""init_cash"": ""<numpy.ndarray object at 0x000001DB6F241A70> of shape (1,)"",
    ""cash_sharing"": false,
    ""call_seq"": null,
    ""fillna_close"": null,
    ""trades_type"": null
}))",QQQ,12,200,False
182.6313823806172,0.8474206025677157,28.559366939837087,63.63636363636363,2.8618681244176676,12,"Portfolio(**Config({
    ""wrapper"": ""<vectorbt.base.array_wrapper.ArrayWrapper object at 0x000001DB6C4FCF50> of shape (2062,)"",
    ""close"": ""<pandas.core.series.Series object at 0x000001DB6F25DA50> of shape (2062,)"",
    ""order_records"": ""<numpy.ndarray object at 0x000001DB6F2A2B50> of shape (12,)"",
    ""log_records"": ""<numpy.ndarray object at 0x000001DB6F2A2790> of shape (0,)"",
    ""init_cash"": ""<numpy.ndarray object at 0x000001DB6F2A1410> of shape (1,)"",
    ""cash_sharing"": false,
    ""call_seq"": null,
    ""fillna_close"": null,
    ""trades_type"": null
}))",QQQ,15,50,True
-6.1144221649519315,0.09339470184411565,40.715707500139544,35.714285714285715,0.9360040038534224,43,"Portfolio(**Config({
    ""wrapper"": ""<vectorbt.base.array_wrapper.ArrayWrapper object at 0x000001DB6C4FCA10> of shape (2062,)"",
    ""close"": ""<pandas.core.series.Series object at 0x000001DB6F3291D0> of shape (2062,)"",
    ""order_records"": ""<numpy.ndarray object at 0x000001DB6F31FD50> of shape (43,)"",
    ""log_records"": ""<numpy.ndarray object at 0x000001DB6F31FB70> of shape (0,)"",
    ""init_cash"": ""<numpy.ndarray object at 0x000001DB6F31F6F0> of shape (1,)"",
    ""cash_sharing"": false,
    ""call_seq"": null,
    ""fillna_close"": null,
    ""trades_type"": null
}))",QQQ,15,50,False
323.357984983927,1.1314165860289944,28.559366939837094,71.42857142857143,12.336155076512718,8,"Portfolio(**Config({
    ""wrapper"": ""<vectorbt.base.array_wrapper.ArrayWrapper object at 0x000001DB6C4FFF50> of shape (2062,)"",
    ""close"": ""<pandas.core.series.Series object at 0x000001DB6F34BBD0> of shape (2062,)"",
    ""order_records"": ""<numpy.ndarray object at 0x000001DB6F3A8810> of shape (8,)"",
    ""log_records"": ""<numpy.ndarray object at 0x000001DB6F3A8C90> of shape (0,)"",
    ""init_cash"": ""<numpy.ndarray object at 0x000001DB6F3A81B0> of shape (1,)"",
    ""cash_sharing"": false,
    ""call_seq"": null,
    ""fillna_close"": null,
    ""trades_type"": null
}))",QQQ,15,100,True
158.197779014045,0.7548133343600222,26.51393376623658,62.5,3.498109410094998,17,"Portfolio(**Config({
    ""wrapper"": ""<vectorbt.base.array_wrapper.ArrayWrapper object at 0x000001DB6C4FD850> of shape (2062,)"",
    ""close"": ""<pandas.core.series.Series object at 0x000001DB6F400D50> of shape (2062,)"",
    ""order_records"": ""<numpy.ndarray object at 0x000001DB6F410750> of shape (17,)"",
    ""log_records"": ""<numpy.ndarray object at 0x000001DB6F410570> of shape (0,)"",
    ""init_cash"": ""<numpy.ndarray object at 0x000001DB6F4100F0> of shape (1,)"",
    ""cash_sharing"": false,
    ""call_seq"": null,
    ""fillna_close"": null,
    ""trades_type"": null
}))",QQQ,15,100,False
302.93695071989487,1.1006391725505822,28.5593669398371,57.14285714285714,11.002793363235483,8,"Portfolio(**Config({
    ""wrapper"": ""<vectorbt.base.array_wrapper.ArrayWrapper object at 0x000001DB6C4FE990> of shape (2062,)"",
    ""close"": ""<pandas.core.series.Series object at 0x000001DB6F41FE50> of shape (2062,)"",
    ""order_records"": ""<numpy.ndarray object at 0x000001DB6F4791D0> of shape (8,)"",
    ""log_records"": ""<numpy.ndarray object at 0x000001DB6F478E10> of shape (0,)"",
    ""init_cash"": ""<numpy.ndarray object at 0x000001DB6F4785D0> of shape (1,)"",
    ""cash_sharing"": false,
    ""call_seq"": null,
    ""fillna_close"": null,
    ""trades_type"": null
}))",QQQ,15,150,True
100.8719058344478,0.5860026441677095,30.757751866281268,45.45454545454545,2.2549543057017787,12,"Portfolio(**Config({
    ""wrapper"": ""<vectorbt.base.array_wrapper.ArrayWrapper object at 0x000001DB6C4FD550> of shape (2062,)"",
    ""close"": ""<pandas.core.series.Series object at 0x000001DB6F48D550> of shape (2062,)"",
    ""order_records"": ""<numpy.ndarray object at 0x000001DB6F4EE3D0> of shape (12,)"",
    ""log_records"": ""<numpy.ndarray object at 0x000001DB6F4EE1F0> of shape (0,)"",
    ""init_cash"": ""<numpy.ndarray object at 0x000001DB6F4EDD70> of shape (1,)"",
    ""cash_sharing"": false,
    ""call_seq"": null,
    ""fillna_close"": null,
    ""trades_type"": null
}))",QQQ,15,150,False
344.52965760351844,1.1564717824772761,28.559366939837087,60.0,17.187829150830066,6,"Portfolio(**Config({
    ""wrapper"": ""<vectorbt.base.array_wrapper.ArrayWrapper object at 0x000001DB6C4FD910> of shape (2062,)"",
    ""close"": ""<pandas.core.series.Series object at 0x000001DB6F507850> of shape (2062,)"",
    ""order_records"": ""<numpy.ndarray object at 0x000001DB6F542E50> of shape (6,)"",
    ""log_records"": ""<numpy.ndarray object at 0x000001DB6F542A90> of shape (0,)"",
    ""init_cash"": ""<numpy.ndarray object at 0x000001DB6F541710> of shape (1,)"",
    ""cash_sharing"": false,
    ""call_seq"": null,
    ""fillna_close"": null,
    ""trades_type"": null
}))",QQQ,15,200,True
22.731024005156897,0.27060976109730805,50.35582944573462,17.647058823529413,1.057917776993712,18,"Portfolio(**Config({
    ""wrapper"": ""<vectorbt.base.array_wrapper.ArrayWrapper object at 0x000001DB6C4FF7D0> of shape (2062,)"",
    ""close"": ""<pandas.core.series.Series object at 0x000001DB6F5DAFD0> of shape (2062,)"",
    ""order_records"": ""<numpy.ndarray object at 0x000001DB6F5D3E70> of shape (18,)"",
    ""log_records"": ""<numpy.ndarray object at 0x000001DB6F5EC090> of shape (0,)"",
    ""init_cash"": ""<numpy.ndarray object at 0x000001DB6F5D39F0> of shape (1,)"",
    ""cash_sharing"": false,
    ""call_seq"": null,
    ""fillna_close"": null,
    ""trades_type"": null
}))",QQQ,15,200,False
-0.057368612353704516,0.14003113060952413,43.7464591326301,46.666666666666664,0.9835537598856332,16,"Portfolio(**Config({
    ""wrapper"": ""<vectorbt.base.array_wrapper.ArrayWrapper object at 0x000001DB6C4FD010> of shape (2062,)"",
    ""close"": ""<pandas.core.series.Series object at 0x000001DB6F5DAD50> of shape (2062,)"",
    ""order_records"": ""<numpy.ndarray object at 0x000001DB6F6272D0> of shape (16,)"",
    ""log_records"": ""<numpy.ndarray object at 0x000001DB6F626F10> of shape (0,)"",
    ""init_cash"": ""<numpy.ndarray object at 0x000001DB6F625D10> of shape (1,)"",
    ""cash_sharing"": false,
    ""call_seq"": null,
    ""fillna_close"": null,
    ""trades_type"": null
}))",IWM,5,50,True
-11.222575069635727,0.05351078692761201,43.339989177796596,29.166666666666668,0.9212625807173341,73,"Portfolio(**Config({
    ""wrapper"": ""<vectorbt.base.array_wrapper.ArrayWrapper object at 0x000001DB6C4FF1D0> of shape (2062,)"",
    ""close"": ""<pandas.core.series.Series object at 0x000001DB6F6A6050> of shape (2062,)"",
    ""order_records"": ""<numpy.ndarray object at 0x000001DB6F69BF90> of shape (73,)"",
    ""log_records"": ""<numpy.ndarray object at 0x000001DB6F69BDB0> of shape (0,)"",
    ""init_cash"": ""<numpy.ndarray object at 0x000001DB6F69B930> of shape (1,)"",
    ""cash_sharing"": false,
    ""call_seq"": null,
    ""fillna_close"": null,
    ""trades_type"": null
}))",IWM,5,50,False
27.74621407867016,0.29547302063654096,42.68685603515856,33.33333333333333,1.7399710704888025,7,"Portfolio(**Config({
    ""wrapper"": ""<vectorbt.base.array_wrapper.ArrayWrapper object at 0x000001DB6C4FD3D0> of shape (2062,)"",
    ""close"": ""<pandas.core.series.Series object at 0x000001DB6F6DD650> of shape (2062,)"",
    ""order_records"": ""<numpy.ndarray object at 0x000001DB6F728B70> of shape (7,)"",
    ""log_records"": ""<numpy.ndarray object at 0x000001DB6F7287B0> of shape (0,)"",
    ""init_cash"": ""<numpy.ndarray object at 0x000001DB6F728FF0> of shape (1,)"",
    ""cash_sharing"": false,
    ""call_seq"": null,
    ""fillna_close"": null,
    ""trades_type"": null
}))",IWM,5,100,True
-17.988424274651596,-0.002477494337659514,50.01089758767824,26.923076923076923,0.8582064603873112,53,"Portfolio(**Config({
    ""wrapper"": ""<vectorbt.base.array_wrapper.ArrayWrapper object at 0x000001DB6C4FEA50> of shape (2062,)"",
    ""close"": ""<pandas.core.series.Series object at 0x000001DB6F788FD0> of shape (2062,)"",
    ""order_records"": ""<numpy.ndarray object at 0x000001DB6F7A5590> of shape (53,)"",
    ""log_records"": ""<numpy.ndarray object at 0x000001DB6F7A53B0> of shape (0,)"",
    ""init_cash"": ""<numpy.ndarray object at 0x000001DB6F7A4F30> of shape (1,)"",
    ""cash_sharing"": false,
    ""call_seq"": null,
    ""fillna_close"": null,
    ""trades_type"": null
}))",IWM,5,100,False
59.237998061897116,0.43357546069333186,42.68685603515856,0.0,0.0,3,"Portfolio(**Config({
    ""wrapper"": ""<vectorbt.base.array_wrapper.ArrayWrapper object at 0x000001DB6C4FF890> of shape (2062,)"",
    ""close"": ""<pandas.core.series.Series object at 0x000001DB6F80DE50> of shape (2062,)"",
    ""order_records"": ""<numpy.ndarray object at 0x000001DB6F8112F0> of shape (3,)"",
    ""log_records"": ""<numpy.ndarray object at 0x000001DB6F8128B0> of shape (0,)"",
    ""init_cash"": ""<numpy.ndarray object at 0x000001DB6F8110B0> of shape (1,)"",
    ""cash_sharing"": false,
    ""call_seq"": null,
    ""fillna_close"": null,
    ""trades_type"": null
}))",IWM,5,150,True
9.12283551326103,0.19041020592501473,43.091570355757476,24.242424242424242,0.886815451746441,34,"Portfolio(**Config({
    ""wrapper"": ""<vectorbt.base.array_wrapper.ArrayWrapper object at 0x000001DB6C4FDC10> of shape (2062,)"",
    ""close"": ""<pandas.core.series.Series object at 0x000001DB6F872750> of shape (2062,)"",
    ""order_records"": ""<numpy.ndarray object at 0x000001DB6F876850> of shape (34,)"",
    ""log_records"": ""<numpy.ndarray object at 0x000001DB6F876670> of shape (0,)"",
    ""init_cash"": ""<numpy.ndarray object at 0x000001DB6F8761F0> of shape (1,)"",
    ""cash_sharing"": false,
    ""call_seq"": null,
    ""fillna_close"": null,
    ""trades_type"": null
}))",IWM,5,150,False
52.790254678809724,0.40781449696145244,42.89283879996952,25.0,2.0370493870174595,5,"Portfolio(**Config({
    ""wrapper"": ""<vectorbt.base.array_wrapper.ArrayWrapper object at 0x000001DB6C4FE690> of shape (2062,)"",
    ""close"": ""<pandas.core.series.Series object at 0x000001DB6F8046D0> of shape (2062,)"",
    ""order_records"": ""<numpy.ndarray object at 0x000001DB6F8EB4B0> of shape (5,)"",
    ""log_records"": ""<numpy.ndarray object at 0x000001DB6F8EB0F0> of shape (0,)"",
    ""init_cash"": ""<numpy.ndarray object at 0x000001DB6F8E9D70> of shape (1,)"",
    ""cash_sharing"": false,
    ""call_seq"": null,
    ""fillna_close"": null,
    ""trades_type"": null
}))",IWM,5,200,True
-24.74985628795544,-0.05629061768546757,56.27454585467806,10.256410256410255,0.5199418928919992,40,"Portfolio(**Config({
    ""wrapper"": ""<vectorbt.base.array_wrapper.ArrayWrapper object at 0x000001DB6C35B950> of shape (2062,)"",
    ""close"": ""<pandas.core.series.Series object at 0x000001DB6F970250> of shape (2062,)"",
    ""order_records"": ""<numpy.ndarray object at 0x000001DB6F95FE10> of shape (40,)"",
    ""log_records"": ""<numpy.ndarray object at 0x000001DB6F980270> of shape (0,)"",
    ""init_cash"": ""<numpy.ndarray object at 0x000001DB6F980090> of shape (1,)"",
    ""cash_sharing"": false,
    ""call_seq"": null,
    ""fillna_close"": null,
    ""trades_type"": null
}))",IWM,5,200,False
20.82974281344528,0.2599586030657153,42.89283879996956,38.46153846153847,1.4664708492873322,14,"Portfolio(**Config({
    ""wrapper"": ""<vectorbt.base.array_wrapper.ArrayWrapper object at 0x000001DB6C35B590> of shape (2062,)"",
    ""close"": ""<pandas.core.series.Series object at 0x000001DB6F978F50> of shape (2062,)"",
    ""order_records"": ""<numpy.ndarray object at 0x000001DB6FA00ED0> of shape (14,)"",
    ""log_records"": ""<numpy.ndarray object at 0x000001DB6FA00B10> of shape (0,)"",
    ""init_cash"": ""<numpy.ndarray object at 0x000001DB6FA00150> of shape (1,)"",
    ""cash_sharing"": false,
    ""call_seq"": null,
    ""fillna_close"": null,
    ""trades_type"": null
}))",IWM,8,50,True
-9.56129907066298,0.0648885357464964,45.69128969676789,29.310344827586203,0.9329433332643067,59,"Portfolio(**Config({
    ""wrapper"": ""<vectorbt.base.array_wrapper.ArrayWrapper object at 0x000001DB6C35BE90> of shape (2062,)"",
    ""close"": ""<pandas.core.series.Series object at 0x000001DB6FA46BD0> of shape (2062,)"",
    ""order_records"": ""<numpy.ndarray object at 0x000001DB6FA650B0> of shape (59,)"",
    ""log_records"": ""<numpy.ndarray object at 0x000001DB6FA64ED0> of shape (0,)"",
    ""init_cash"": ""<numpy.ndarray object at 0x000001DB6FA64A50> of shape (1,)"",
    ""cash_sharing"": false,
    ""call_seq"": null,
    ""fillna_close"": null,
    ""trades_type"": null
}))",IWM,8,50,False
94.5861227063899,0.5661949522954354,43.34051922928482,50.0,6.727929580474755,5,"Portfolio(**Config({
    ""wrapper"": ""<vectorbt.base.array_wrapper.ArrayWrapper object at 0x000001DB6C35A090> of shape (2062,)"",
    ""close"": ""<pandas.core.series.Series object at 0x000001DB6FA81950> of shape (2062,)"",
    ""order_records"": ""<numpy.ndarray object at 0x000001DB6FAD5D10> of shape (5,)"",
    ""log_records"": ""<numpy.ndarray object at 0x000001DB6FAD5950> of shape (0,)"",
    ""init_cash"": ""<numpy.ndarray object at 0x000001DB6FAD45D0> of shape (1,)"",
    ""cash_sharing"": false,
    ""call_seq"": null,
    ""fillna_close"": null,
    ""trades_type"": null
}))",IWM,8,100,True
-23.08293311146923,-0.041737913786506924,51.05465091760502,25.0,0.8001988790803879,45,"Portfolio(**Config({
    ""wrapper"": ""<vectorbt.base.array_wrapper.ArrayWrapper object at 0x000001DB6C3587D0> of shape (2062,)"",
    ""close"": ""<pandas.core.series.Series object at 0x000001DB6FB447D0> of shape (2062,)"",
    ""order_records"": ""<numpy.ndarray object at 0x000001DB6FB3EA90> of shape (45,)"",
    ""log_records"": ""<numpy.ndarray object at 0x000001DB6FB3E8B0> of shape (0,)"",
    ""init_cash"": ""<numpy.ndarray object at 0x000001DB6FB3E430> of shape (1,)"",
    ""cash_sharing"": false,
    ""call_seq"": null,
    ""fillna_close"": null,
    ""trades_type"": null
}))",IWM,8,100,False
