Date,BuyHold_SPY,TSMOM_252d_Enhanced,TSMOM_63d_Enhanced,XAsset_MomRot
2017-08-18,2.5978859152077347,4.475525582681368,4.607823560132618,2.0772949467557464
2017-08-21,2.59992003468501,4.470480171280966,4.640835171018082,2.082104034898429
2017-08-22,2.6271069892093015,4.618322395458953,4.727054869368747,2.11346408377439
2017-08-23,2.617688017849219,4.560551431863136,4.772783735492154,2.114995551872771
2017-08-24,2.6115867809682904,4.5724298765580595,4.7275676343893025,2.1132447383827073
2017-08-25,2.6176880178492192,4.603206763899257,4.821132561624098,2.13053177031723
2017-08-28,2.617794565184456,4.5591728801044695,4.845823528522216,2.126150832956666
2017-08-29,2.620791909957302,4.519660453084977,4.848482674904171,2.12026221064382
2017-08-30,2.633207852239932,4.552210199943145,4.8680490612006535,2.1265091666695595
2017-08-31,2.649049571738149,4.585253253673647,4.9928059263779065,2.1461256603515158
2017-09-01,2.652795925585195,4.7007155217815315,4.973313163270025,2.15928906796882
2017-09-05,2.63374320586821,4.448971630867024,5.023185734204252,2.123537315610578
2017-09-06,2.642734305561,4.570643896036355,5.042688707344601,2.1438041816482265
2017-09-07,2.6424129812289436,4.575288477205187,5.251870945625627,2.1635818174926142
2017-09-08,2.639309836821459,4.553083269318139,5.185087426866547,2.153645636571116
2017-09-11,2.667460203566471,4.786763361929303,5.193759462019632,2.194985194148403
2017-09-12,2.676451116334111,4.8788442717991956,5.1822272047888065,2.201861185998949
2017-09-13,2.6777354790365884,4.853294707744692,5.0669848900545755,2.188480882227461
2017-09-14,2.676878988001404,4.858875626728764,5.12512282561038,2.1938170288464973
2017-09-15,2.6804827179593524,4.873321364180242,5.168723124885252,2.204686054072512
2017-09-18,2.68618356116997,4.9531335619406445,5.106997799559148,2.2140910971171723
2017-09-19,2.688872666371227,5.025180566174457,5.130172110037042,2.2249633497780517
2017-09-20,2.6898413124961342,4.993880007214251,5.068416395988954,2.2159248691087923
2017-09-21,2.6826338525802385,4.9602936312076835,5.002424069341288,2.2092193992745663
2017-09-22,2.683172010085759,4.93634887982437,5.045651341685763,2.2057587837033235
2017-09-25,2.677685943871961,4.7910197557926715,5.028439071770056,2.1702005297598608
2017-09-26,2.679299481762775,4.756351171295887,4.954700748269535,2.164392741749725
2017-09-27,2.6897334566848508,4.8730217093588895,4.804947170048173,2.1657887700383354
2017-09-28,2.6929607193916287,4.915922404048702,4.81054992498674,2.170153268680386
2017-09-29,2.702426795889395,4.99875768925595,4.895711483141763,2.199529952732328
2017-10-02,2.7141516758941813,5.05469474084535,4.887078003561046,2.2047064694271845
2017-10-03,2.7199598141406343,5.1436311151019325,5.008957297915802,2.235249487766982
2017-10-04,2.723187076847412,5.136113575295311,5.008821916054019,2.2339162639717607
2017-10-05,2.7393220819052546,5.260569080819521,5.0559242103162365,2.252336073814456
2017-10-06,2.7362026750097606,5.224778244328667,4.9938583136436385,2.242291010463293
2017-10-09,2.731685441846019,5.167484735410806,5.021304324792064,2.239320850770781
2017-10-10,2.738892154061317,5.296044317713084,5.178183862647521,2.2719424966223905
2017-10-11,2.743194984078538,5.322894708736039,5.257230256401235,2.2847004652326053
2017-10-12,2.739106744132987,5.2694134492769376,5.264902721236813,2.28046427142187
2017-10-13,2.7424416757258987,5.284318272002667,5.444624168028697,2.304032148591312
2017-10-16,2.746098866276615,5.32499047477623,5.41443502944831,2.3039887866289686
2017-10-17,2.7480355977509805,5.301136046300025,5.3635604917607225,2.2931896709309476
2017-10-18,2.750724516027088,5.404901509477862,5.340274308540294,2.3027199588376877
2017-10-19,2.7514774505294284,5.320721661482343,5.3202085649141635,2.2871764520880347
2017-10-20,2.765675724112905,5.480247242547505,5.272350552729626,2.2986923892978455
2017-10-23,2.7549193033078763,5.370867996046373,5.20862001118949,2.2771600119327187
2017-10-24,2.759760103905468,5.4755151368676795,5.17923918774987,2.282240934361459
2017-10-25,2.746098866276615,5.429587066958576,5.062931203761857,2.265466224211245
2017-10-26,2.749648574866346,5.462599264725993,5.004117939452074,2.2569747600201584
2017-10-27,2.7721298756761623,5.548653041635173,5.219801946964625,2.294600057333445
2017-10-30,2.761804317340819,5.420082204163158,5.262958957908888,2.2828251737401013
2017-10-31,2.766106399657442,5.522832571673002,5.330140605419106,2.3058339578849485
2017-11-01,2.7697641509836064,5.529591309562349,5.402433227703312,2.31738372032242
2017-11-02,2.7708393444437505,5.537194585274629,5.458850895637827,2.324631066339142
2017-11-03,2.7800910177949967,5.518747417003725,5.441360739520415,2.3193818924183636
2017-11-06,2.7843927262613204,5.563368403482004,5.573567019015807,2.341340831560877
2017-11-07,2.7824571163378518,5.467851944845278,5.500791330040792,2.324457310000717
2017-11-08,2.7871895003487115,5.54923332674787,5.579934106024566,2.339532793460475
2017-11-09,2.7770789059353373,5.438487377129285,5.462903150091139,2.3152771374659764
2017-11-10,2.776217554846265,5.540327374087224,5.361192505582279,2.303936340013096
2017-11-13,2.778798991161388,5.483649273288805,5.336156587808432,2.2956173308830334
2017-11-14,2.7723457742238793,5.353626157981956,5.289740772694152,2.280682600801779
2017-11-15,2.758469198822758,5.150556222824115,5.191124894162249,2.257840977089267
2017-11-16,2.7819189588323314,5.452060862563093,5.4089617544476,2.314025850691041
2017-11-17,2.773743787417276,5.343725678430315,5.446977005625986,2.3115388321234485
2017-11-20,2.778477106053883,5.448258109579371,5.476085676476555,2.3254220793912466
2017-11-21,2.796655763771627,5.627240284562111,5.698504775121281,2.3679744846669646
2017-11-22,2.794182370192937,5.585904937334715,5.747690913894252,2.3747576853319523
2017-11-24,2.8006357740555954,5.713394118583426,5.833346359185348,2.3880367679919567
2017-11-27,2.7992379477873484,5.562952402081943,5.690001896777106,2.354331928581136
2017-11-28,2.8276348688046014,5.736217313849521,5.8807276274455,2.389729097639525
2017-11-29,2.8259151574288492,5.71219215955812,5.706762181377534,2.3584990708527154
2017-11-30,2.8506547009702365,5.81368671775931,5.725018147102944,2.3567520795187047
2017-12-01,2.8447383330622014,5.837018987716527,5.584467108703745,2.3399335216059183
2017-12-04,2.841296667208903,5.786299789603933,5.549528839159881,2.335862187940409
2017-12-05,2.8310782169842454,5.744123255735446,5.4972405771137165,2.326557662471861
2017-12-06,2.8316158137143175,5.677441675171114,5.409929725875277,2.3041236045178435
2017-12-07,2.840543919631713,5.658596097553095,5.53885385499611,2.3164175204830513
2017-12-08,2.85603328522305,5.788526205892259,5.665699323746407,2.34905669568587
2017-12-11,2.8646383844820433,5.831512586685644,5.750950366612834,2.3644612781584557
2017-12-12,2.8696943359267535,5.824198229756443,5.74121693144752,2.359020805200368
2017-12-13,2.869371516193501,5.956734783984401,5.7446994985096405,2.382464549334363
2017-12-14,2.8576468231138636,5.871544626041346,5.6294302978946265,2.3571563065277403
2017-12-15,2.881442955425531,5.971786450447865,5.675430103450933,2.3721707893785924
2017-12-18,2.8997148887928947,6.130595551545559,5.895078462858417,2.416079430614183
2017-12-19,2.8885801314852,5.985058126204979,5.89026355643722,2.3971720755828287
2017-12-20,2.8870658508487907,5.924898655618079,5.934599971515748,2.3957801544446418
2017-12-21,2.8930119398556027,6.030919638642441,5.9695123323886055,2.4139830933697097
2017-12-22,2.8922554537754213,6.1087346171633525,6.0011150824955575,2.4303296960997987
2017-12-26,2.888796030032917,6.145788933625455,5.964790257681389,2.426708828546951
2017-12-27,2.890200959456847,6.262148950327103,5.914017794250574,2.4343600369003586
2017-12-28,2.8961479830894064,6.3275111809714675,5.955767120369396,2.4494295022287167
2017-12-29,2.8852274420030826,6.349105332951659,5.916326287618997,2.4520484249323085
2018-01-02,2.9058783717486194,6.60375278256223,6.1536160034451095,2.5065614060986836
2018-01-03,2.9242577870769675,6.805689233671056,6.341787701892616,2.539359009389198
2018-01-04,2.9365834445123697,7.023655052294955,6.544896145508161,2.57164425209322
2018-01-05,2.956153012267828,7.1951575307445825,6.704708366039023,2.6054342490772506
2018-01-08,2.9615588875924748,7.209403405945348,6.717983188477864,2.6079673269737595
2018-01-09,2.9682623973052156,7.150095949707069,6.662718352883898,2.6108595094520233
2018-01-10,2.963720490021735,7.0771337324909664,6.594729516491745,2.594241508412492
2018-01-11,2.9853452997963665,7.32060097973808,6.821601114854831,2.628630044193922
2018-01-12,3.004806824815392,7.655068718404664,7.133270266784564,2.673418688355066
2018-01-16,2.9945347270728164,7.599320016290051,7.081321607166408,2.659241786478095
2018-01-17,3.0230776366318586,7.832474105761639,7.2985830316142755,2.707298248218243
2018-01-18,3.0179975718428578,7.7324259854955155,7.205354569820564,2.7043464288511334
2018-01-19,3.031727597926741,7.90268575276174,7.364008787064864,2.736293568231452
2018-01-22,3.056377791246649,8.137370949373343,7.582696952596175,2.7700917019658142
2018-01-23,3.0628655893368224,8.307019647290575,7.740781753290675,2.7883216834209636
2018-01-24,3.0616758107600117,8.425851604468177,7.8515136745915015,2.8064470030747106
2018-01-25,3.062973071297807,8.389192360991016,7.8173532638730805,2.7989020479095332
2018-01-26,3.098434828341858,8.76892306214768,8.171200083488644,2.8627759315525365
2018-01-29,3.077893062883651,8.3376994019747,7.769370259799356,2.8045969398254287
2018-01-30,3.046322900527837,7.905612340541729,7.36673588754718,2.749469071843979
2018-01-31,3.047837368089396,8.021624260591409,7.47483999612211,2.7618546829098394
2018-02-01,3.044376635870845,7.995044126931446,7.450071664955086,2.7428897366619025
2018-02-02,2.9781012025511613,7.403426843786243,6.898781254585651,2.636939628343299
2018-02-05,2.853549236910835,6.55124137215242,6.104683969478826,2.4873956355892606
2018-02-06,2.909770527212305,6.928625322515474,6.456344001715283,2.549657894344241
2018-02-07,2.893985446034398,6.622417872440601,6.171008810166249,2.5103973971726146
2018-02-08,2.7854350208951444,6.002571680549299,5.593413680292703,2.433023066832288
2018-02-09,2.8272767202180855,6.167146865189477,5.746770797573946,2.4573040232047645
2018-02-12,2.8687937305562783,6.458934410165838,6.018668999322775,2.489007782927435
2018-02-13,2.8759299719902,6.511916877141206,6.06803998085657,2.493947052293444
2018-02-14,2.9147442315912198,6.929472537495024,6.457133467315855,2.533738937037557
2018-02-15,2.951935607043948,7.175684889412063,6.686563053626731,2.561554639891127
2018-02-16,2.9528006966360114,7.186975028737269,6.697083614332178,2.562662804319705
2018-02-20,2.9343130516460803,6.946511859561017,6.473011324710823,2.5414725708686494
2018-02-21,2.919717001344386,6.849105215973136,6.382244286549275,2.5338445204813818
2018-02-22,2.9235016748470866,6.934461791939835,6.4617826352977215,2.5390464153333303
2018-02-23,2.970100058450327,7.201507143768586,6.710625165411551,2.569886437500403
2018-02-26,3.0045896177916296,7.428777703359412,6.92240410363937,2.592453601459263
2018-02-27,2.967073740279303,6.999912984070931,6.5227724264973554,2.549643103501012
2018-02-28,2.9370156154581037,6.758820404553808,6.298113629525734,2.52507897986296
2018-03-01,2.894310135019147,6.651636418644575,6.198235709694188,2.501224135901229
2018-03-02,2.9092299396798413,6.707680652697129,6.250459756675064,2.5112519176110113
2018-03-05,2.9428547832793797,6.763221012350095,6.302214275242154,2.524535180440218
2018-03-06,2.9503151529226006,6.848055206710079,6.3812658498909585,2.5375928819059363
2018-03-07,2.9492332301570734,6.816124377867733,6.351511547172908,2.5378632187644703
2018-03-08,2.96350440454887,6.824065669855885,6.3589115306482675,2.5433226854150295
2018-03-09,3.0150761186807253,6.957161035135607,6.482934612180387,2.5783266164514176
2018-03-12,3.0112933144295195,6.9604502019846874,6.485999576970399,2.5800913849161016
2018-03-13,2.9918321632607934,6.901458792728527,6.431029245400288,2.562614195281484
2018-03-14,2.976479253028619,6.89529895585003,6.425289286313051,2.561734633068618
2018-03-15,2.973234606282934,6.860832636898323,6.393172322086117,2.5574727412893554
2018-03-16,2.9764596258879172,6.853050383562536,6.385920536586754,2.555950408375115
2018-03-19,2.9361873501204996,6.761940194250336,6.3010207625508565,2.52915833161992
2018-03-20,2.9411799339395164,6.7831178709483595,6.320754888666065,2.5395009969229725
2018-03-21,2.9355353551989096,6.870045543525387,6.4017572421346465,2.544099039981703
2018-03-22,2.862155270795576,6.639187684208101,6.1866355281045315,2.4790538127312587
